customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
2831,Starlin,Aysh,F,16,54.0,Programmer Analyst I,Health,Mass Customer,N,Yes,11.0
2786,Hubie,Bottoner,M,94,54.0,Accountant III,Health,Mass Customer,N,Yes,11.0
3361,Riva,Yushin,F,68,54.0,General Manager,Property,Mass Customer,N,Yes,9.0
3644,Peder,Frotton,M,13,54.0,Physical Therapy Assistant,Financial Services,High Net Worth,N,Yes,17.0
2971,Esther,Caught,F,5,54.0,Marketing Assistant,Manufacturing,High Net Worth,N,Yes,8.0
3880,Donella,Disley,F,77,54.0,Web Designer I,Manufacturing,Mass Customer,N,No,14.0
3849,Marice,Morrice,F,2,54.0,Database Administrator III,Property,Mass Customer,N,Yes,15.0
3536,Laurence,Aulsford,M,46,54.0,Professor,Retail,Affluent Customer,N,No,18.0
224,Morgun,Girvan,M,2,54.0,Compensation Analyst,Financial Services,Affluent Customer,N,No,17.0
1954,Greg,Iacovo,M,88,54.0,VP Sales,Manufacturing,Affluent Customer,N,No,5.0
2880,Ingra,Kelby,M,43,54.0,Legal Assistant,Health,Mass Customer,N,No,7.0
2877,Vaughan,Frank,M,59,54.0,Senior Sales Associate,Property,Affluent Customer,N,Yes,18.0
3905,Leodora,Cowill,F,72,54.0,Product Engineer,Argiculture,High Net Worth,N,No,5.0
3108,Trip,Ahmed,M,94,54.0,Accounting Assistant III,Entertainment,Mass Customer,N,No,10.0
3470,Catherina,Ricca,F,56,54.0,Recruiting Manager,Health,Affluent Customer,N,Yes,6.0
1005,Kalila,Birtwistle,F,94,54.0,Design Engineer,IT,High Net Worth,N,Yes,8.0
1399,Kaye,Clulow,F,84,54.0,Staff Scientist,Manufacturing,Mass Customer,N,No,15.0
2204,Kacie,Barthram,F,16,54.0,Librarian,Entertainment,High Net Worth,N,No,7.0
2748,Dolorita,Dufaur,F,96,54.0,Quality Engineer,Financial Services,Mass Customer,N,No,4.0
1169,Kessiah,Corden,F,33,54.0,Actuary,Financial Services,Mass Customer,N,Yes,13.0
1290,Vassily,Ramalho,M,49,54.0,VP Marketing,Financial Services,High Net Worth,N,Yes,6.0
142,Bentley,Fortesquieu,M,57,54.0,Quality Engineer,Health,Affluent Customer,N,No,17.0
1075,Cullin,Elcoate,M,26,54.0,Administrative Officer,Manufacturing,High Net Worth,N,No,7.0
1861,Charlena,Muzzi,F,26,54.0,Geological Engineer,Manufacturing,Mass Customer,N,Yes,8.0
3368,Tanya,Boddis,F,7,54.0,Technical Writer,Financial Services,Affluent Customer,N,No,16.0
2503,Devlin,Laneham,M,80,54.0,Budget/Accounting Analyst I,Health,Affluent Customer,N,Yes,10.0
1516,Ham,Pietrusiak,M,6,54.0,VP Sales,IT,Affluent Customer,N,No,19.0
58,Dalenna,Pinnock,F,26,54.0,Office Assistant III,Financial Services,Affluent Customer,N,Yes,17.0
662,Bonnibelle,Imos,F,41,54.0,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,5.0
598,Zebulen,Swadon,M,25,54.0,Financial Advisor,Financial Services,High Net Worth,N,No,12.0
3897,Vanni,McAloren,F,36,54.0,Junior Executive,Manufacturing,High Net Worth,N,Yes,5.0
1386,Mufinella,Kalvin,F,71,54.0,Help Desk Technician,Retail,Mass Customer,N,Yes,12.0
3265,Isaak,Higounet,M,64,54.0,Clinical Specialist,Health,High Net Worth,N,No,11.0
2516,Zoe,Kiddye,F,42,54.0,Registered Nurse,Health,Mass Customer,N,No,19.0
3876,Willow,Cutmere,F,22,54.0,Internal Auditor,Financial Services,High Net Worth,N,No,16.0
2996,Jerrylee,Shinfield,F,67,54.0,Cost Accountant,Financial Services,Mass Customer,N,No,14.0
572,Clementius,Everington,M,0,54.0,Clinical Specialist,Health,High Net Worth,N,Yes,5.0
1879,Kermy,Heningam,M,4,54.0,Account Representative I,Manufacturing,High Net Worth,N,No,5.0
2182,Symon,Minchin,M,47,54.0,Assistant Media Planner,Entertainment,High Net Worth,N,Yes,16.0
2539,Tracie,Ashdown,M,68,54.0,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,12.0
3073,Hernando,Farnham,M,16,54.0,Nurse,Telecommunications,Affluent Customer,N,No,17.0
1692,Harriette,De Matteis,F,85,54.0,Senior Quality Engineer,Health,Mass Customer,N,Yes,17.0
1818,Katha,Lockhurst,F,64,54.0,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,11.0
1833,Klemens,Eite,M,67,54.0,Actuary,Financial Services,High Net Worth,N,Yes,19.0
2895,Lind,Mc Ilory,F,85,54.0,Librarian,Entertainment,Mass Customer,N,Yes,5.0
83,Kerr,Simmell,M,97,55.0,Internal Auditor,IT,Mass Customer,N,Yes,18.0
1215,Dyann,Turbard,F,79,55.0,VP Quality Control,Manufacturing,Mass Customer,N,No,11.0
444,Britteny,Falconer-Taylor,F,32,55.0,Staff Scientist,Manufacturing,Mass Customer,N,Yes,8.0
889,Ezequiel,Coggeshall,M,46,55.0,Sales Representative,Retail,Affluent Customer,N,Yes,10.0
1825,Arv,Whitsey,M,82,55.0,VP Quality Control,Financial Services,Mass Customer,N,Yes,17.0
2260,Jarad,Barthropp,M,38,55.0,Administrative Assistant IV,Argiculture,High Net Worth,N,No,11.0
3303,Ced,Cuell,M,51,55.0,Structural Engineer,Telecommunications,Affluent Customer,N,Yes,11.0
3446,Gard,Tidy,M,8,55.0,Structural Engineer,Manufacturing,Mass Customer,N,No,14.0
396,Peria,Iscowitz,F,98,55.0,Systems Administrator III,Telecommunications,High Net Worth,N,Yes,16.0
89,Benedicto,Hoxey,M,74,55.0,Speech Pathologist,Health,Mass Customer,N,Yes,14.0
732,Bonita,Gethins,F,71,55.0,Actuary,Financial Services,Mass Customer,N,No,5.0
2848,Callie,Garthshore,F,42,55.0,Analyst Programmer,Property,Mass Customer,N,Yes,13.0
542,Berri,McManamen,F,78,55.0,Accountant III,Manufacturing,Mass Customer,N,No,18.0
1419,Roddy,Ollerton,M,5,55.0,Physical Therapy Assistant,Financial Services,Mass Customer,N,Yes,4.0
3511,Willem,Spraging,M,23,55.0,Food Chemist,Health,Affluent Customer,N,No,10.0
1782,Ewen,Emes,M,47,55.0,Pharmacist,Health,Affluent Customer,N,Yes,9.0
1056,Kendricks,Markel,M,96,55.0,Software Test Engineer IV,Manufacturing,Affluent Customer,N,No,6.0
385,Kendall,Humes,M,69,55.0,Project Manager,Health,High Net Worth,N,No,9.0
2775,Dael,Glentz,F,40,55.0,Account Executive,Manufacturing,Mass Customer,N,Yes,7.0
1398,Anderea,Pulteneye,F,11,55.0,Project Manager,Manufacturing,Mass Customer,N,No,17.0
3040,Kameko,Kinrade,F,87,55.0,General Manager,Retail,Mass Customer,N,No,5.0
2371,Rory,Lokier,F,22,55.0,Staff Scientist,Manufacturing,High Net Worth,N,Yes,8.0
885,Yancey,Wivell,M,20,55.0,Statistician IV,Financial Services,Mass Customer,N,No,18.0
2301,Ken,Vashchenko,M,66,55.0,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,19.0
376,Marena,Brunotti,F,60,55.0,Financial Advisor,Financial Services,Mass Customer,N,Yes,19.0
1027,Rolando,Sherewood,M,33,55.0,Statistician I,Financial Services,Affluent Customer,N,No,18.0
2270,Augustus,Edleston,M,50,55.0,Information Systems Manager,Retail,Affluent Customer,N,No,9.0
841,Hanan,McGreay,M,93,55.0,Marketing Manager,Manufacturing,Affluent Customer,N,Yes,8.0
631,Ortensia,Dronsfield,F,33,55.0,Computer Systems Analyst I,Health,Affluent Customer,N,No,17.0
1877,Radcliffe,Bartolomeoni,M,13,55.0,Associate Professor,Financial Services,High Net Worth,N,Yes,16.0
1735,Sly,Offord,M,7,55.0,Occupational Therapist,Health,Mass Customer,N,No,8.0
668,Ebony,Threadgall,F,61,55.0,Junior Executive,Health,Mass Customer,N,No,7.0
1318,Barbe,Assender,F,10,55.0,Senior Developer,Financial Services,Mass Customer,N,Yes,4.0
2324,Jerrold,Robben,M,44,55.0,Sales Associate,Manufacturing,Mass Customer,N,Yes,16.0
54,Loralyn,Wonfor,F,2,55.0,Sales Associate,Property,Mass Customer,N,Yes,18.0
1525,Philis,Whittam,F,43,55.0,Database Administrator III,Financial Services,High Net Worth,N,No,5.0
2313,Christa,Pauley,F,54,55.0,Chemical Engineer,Manufacturing,Mass Customer,N,No,12.0
2478,Andreas,Lamke,M,85,55.0,Senior Cost Accountant,Financial Services,Affluent Customer,N,Yes,10.0
2326,Trev,Boothebie,M,64,55.0,Programmer Analyst I,Retail,High Net Worth,N,No,14.0
2655,York,Strongman,M,56,55.0,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,15.0
587,Adolphus,Seers,M,43,55.0,Registered Nurse,Health,Mass Customer,N,Yes,19.0
689,Hamnet,Berford,M,91,55.0,Senior Developer,Entertainment,High Net Worth,N,Yes,16.0
179,Esteban,Sewill,M,23,55.0,Environmental Tech,Manufacturing,High Net Worth,N,Yes,6.0
3618,Evyn,Rouby,M,2,55.0,Statistician IV,Retail,Affluent Customer,N,Yes,19.0
1760,Kelsy,Barrowcliff,F,68,55.0,Dental Hygienist,Health,High Net Worth,N,No,15.0
742,Dexter,Robelin,M,55,55.0,Senior Developer,Manufacturing,Mass Customer,N,No,15.0
201,Salem,Huie,M,45,55.0,Design Engineer,Manufacturing,Mass Customer,N,Yes,11.0
2333,Ives,Adolfson,M,82,55.0,Structural Analysis Engineer,Financial Services,Mass Customer,N,Yes,10.0
2795,Shirline,Amar,F,9,55.0,Research Assistant III,Financial Services,Mass Customer,N,No,17.0
3706,Darby,Jellett,M,20,55.0,Assistant Professor,Argiculture,Affluent Customer,N,Yes,10.0
1531,Evaleen,Pusey,F,20,55.0,Administrative Assistant III,Financial Services,Mass Customer,N,Yes,13.0
2542,Amanda,Leverington,F,43,56.0,Accounting Assistant I,Property,Affluent Customer,N,Yes,12.0
3549,Jodee,Macewan,F,0,56.0,Sales Representative,Retail,Mass Customer,N,No,7.0
1326,Goddard,Tinn,M,15,56.0,Biostatistician III,Health,Affluent Customer,N,Yes,5.0
196,Swen,Odhams,M,90,56.0,Programmer Analyst II,Manufacturing,High Net Worth,N,No,6.0
88,Malynda,Tumber,F,41,56.0,Help Desk Operator,Property,High Net Worth,N,Yes,7.0
3492,Urbanus,Redding,M,83,56.0,Civil Engineer,Manufacturing,Mass Customer,N,No,19.0
1275,Francisca,Whittek,F,70,56.0,General Manager,Health,Mass Customer,N,Yes,8.0
3020,Witty,McArthur,M,13,56.0,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,10.0
2320,Kaylyn,Throssell,F,14,56.0,Senior Developer,Manufacturing,Affluent Customer,N,No,16.0
3661,Tadeas,Shitliff,M,34,56.0,Research Associate,Manufacturing,Mass Customer,N,Yes,7.0
1808,Charles,Carren,M,98,56.0,Information Systems Manager,Retail,High Net Worth,N,No,17.0
3676,Derk,Willingale,M,27,56.0,Health Coach I,Health,Affluent Customer,N,No,11.0
998,Petunia,Dufton,F,66,56.0,Speech Pathologist,Manufacturing,Affluent Customer,N,Yes,5.0
1590,Crystie,Fontanet,F,8,56.0,Assistant Manager,Retail,Mass Customer,N,No,14.0
1440,Consuela,O'Logan,F,19,56.0,Human Resources Manager,Financial Services,High Net Worth,N,Yes,12.0
995,Urbano,Mews,M,16,56.0,Information Systems Manager,Health,Mass Customer,N,Yes,19.0
1693,Ring,Birchall,M,79,56.0,Accountant I,Health,Affluent Customer,N,No,4.0
1975,Tommie,Midden,F,39,56.0,Product Engineer,Health,Affluent Customer,N,No,4.0
926,Terrel,Matthisson,M,18,56.0,Professor,Telecommunications,Affluent Customer,N,No,10.0
3105,Bryn,Rycraft,M,88,56.0,Teacher,Health,Mass Customer,N,No,12.0
2268,Wilhelmina,Gothup,F,66,56.0,Pharmacist,Health,Mass Customer,N,No,19.0
3787,Mariejeanne,Kelling,F,1,56.0,Systems Administrator III,Manufacturing,High Net Worth,N,No,6.0
265,Pennie,Stoile,M,74,56.0,Sales Representative,Retail,High Net Worth,N,Yes,18.0
929,Kippy,Conerding,M,0,56.0,Database Administrator III,Financial Services,Mass Customer,N,Yes,13.0
725,Gage,Crossan,M,61,56.0,Design Engineer,Health,High Net Worth,N,Yes,19.0
3977,Katrinka,Van der Beken,F,31,56.0,Biostatistician II,Manufacturing,Mass Customer,N,Yes,16.0
1439,Leupold,Detoc,M,97,56.0,GIS Technical Architect,Retail,Mass Customer,N,No,19.0
3796,Morgen,Sieghart,M,51,56.0,Paralegal,Financial Services,Mass Customer,N,Yes,9.0
3054,Marieann,Wickey,F,94,56.0,Operator,Manufacturing,Affluent Customer,N,No,16.0
2136,Heather,Golsworthy,F,21,56.0,Office Assistant I,Health,High Net Worth,N,Yes,5.0
63,Ebony,Zini,F,58,56.0,Senior Quality Engineer,Retail,Mass Customer,N,Yes,16.0
82,Gleda,Cokely,F,93,56.0,Software Test Engineer III,Property,High Net Worth,N,No,19.0
3128,Betteanne,Alldread,F,96,56.0,Geological Engineer,Manufacturing,High Net Worth,N,Yes,16.0
1887,Kynthia,Purcer,F,22,56.0,Director of Sales,IT,Affluent Customer,N,Yes,8.0
2534,Estelle,Lithgow,F,70,56.0,Research Associate,Manufacturing,Affluent Customer,N,Yes,12.0
333,Debbi,Doohey,F,25,56.0,Sales Associate,Financial Services,Affluent Customer,N,Yes,8.0
2725,Sibylla,Langmuir,F,20,56.0,Senior Quality Engineer,Property,Affluent Customer,N,No,11.0
1668,Aurlie,Bolter,F,75,56.0,Financial Advisor,Financial Services,Mass Customer,N,No,8.0
347,Berkly,Grishinov,M,50,56.0,Marketing Manager,Financial Services,Mass Customer,N,No,9.0
3583,Josselyn,Mathey,F,71,56.0,Assistant Professor,Retail,Affluent Customer,N,No,5.0
3334,Koralle,Winckles,F,63,56.0,VP Product Management,Health,Mass Customer,N,Yes,12.0
1067,Berri,Cotillard,F,13,56.0,Engineer IV,Financial Services,Mass Customer,N,Yes,13.0
3235,Leif,Woolfall,M,88,56.0,Business Systems Development Analyst,Property,Affluent Customer,N,Yes,12.0
1240,Pen,Earey,F,64,56.0,Sales Associate,Manufacturing,Mass Customer,N,Yes,19.0
2892,Paulie,Wolffers,M,59,56.0,Junior Executive,Manufacturing,Affluent Customer,N,Yes,7.0
735,Khalil,Pennings,M,33,56.0,Assistant Manager,Financial Services,Mass Customer,N,Yes,11.0
1463,Willie,Landsberg,M,53,56.0,Chief Design Engineer,Property,High Net Worth,N,Yes,18.0
2109,Grazia,Vinson,F,14,56.0,Account Representative II,Health,High Net Worth,N,Yes,18.0
865,Germain,De la Harpe,F,73,56.0,Desktop Support Technician,Telecommunications,Mass Customer,N,No,19.0
1160,Trisha,Nisuis,F,98,56.0,Speech Pathologist,IT,Affluent Customer,N,No,10.0
1151,Brena,Amburgy,F,27,56.0,VP Product Management,Argiculture,High Net Worth,N,Yes,19.0
3942,Barbie,Gergler,F,82,56.0,Administrative Officer,Manufacturing,Mass Customer,N,No,12.0
2665,Seth,Murdie,M,43,56.0,Project Manager,Telecommunications,Mass Customer,N,Yes,17.0
2863,Alisander,Fetherstone,M,90,56.0,Internal Auditor,Manufacturing,Mass Customer,N,No,16.0
2798,Barclay,Gricks,M,59,57.0,Recruiter,Argiculture,High Net Worth,N,Yes,5.0
1168,Iosep,Shaddick,M,44,57.0,Pharmacist,Health,Affluent Customer,N,No,18.0
1124,Eben,Threader,M,36,57.0,Health Coach III,Health,Affluent Customer,N,Yes,9.0
2605,Had,Gilling,M,50,57.0,Marketing Manager,Health,High Net Worth,N,Yes,18.0
151,Donnie,Brimson,M,36,57.0,Marketing Manager,Manufacturing,Mass Customer,N,Yes,13.0
1252,Les,Ellwood,M,46,57.0,Recruiting Manager,Manufacturing,Mass Customer,N,Yes,14.0
2609,Genvieve,Kobes,F,17,57.0,Compensation Analyst,Financial Services,Mass Customer,N,Yes,14.0
739,Arnie,Zorn,M,36,57.0,Senior Editor,Manufacturing,Mass Customer,N,No,8.0
1361,Gradeigh,Saltmarshe,M,56,57.0,Professor,Manufacturing,Affluent Customer,N,No,19.0
1456,Berkie,Croall,M,97,57.0,Health Coach II,Property,Mass Customer,N,Yes,6.0
3090,Zared,Pinchback,M,81,57.0,Operator,Manufacturing,Mass Customer,N,No,8.0
2090,Stanton,Schimoni,M,63,57.0,Help Desk Technician,Financial Services,Mass Customer,N,Yes,17.0
3823,Corabel,Todd,F,5,57.0,Budget/Accounting Analyst II,Retail,Affluent Customer,N,No,4.0
1902,Camille,Vallintine,F,48,57.0,Environmental Tech,Financial Services,Mass Customer,N,Yes,4.0
1170,Lari,Rotte,F,62,57.0,Assistant Professor,IT,Mass Customer,N,Yes,4.0
219,Markus,Mughal,M,9,57.0,Database Administrator III,Health,Mass Customer,N,No,7.0
1838,Jobina,Dudenie,F,14,57.0,Business Systems Development Analyst,Financial Services,Affluent Customer,N,Yes,12.0
1526,Charlie,MacKibbon,M,50,57.0,Editor,Manufacturing,Mass Customer,N,Yes,19.0
1832,Elicia,Normanvill,F,53,57.0,Programmer Analyst III,Manufacturing,Mass Customer,N,Yes,12.0
3229,Carrol,Gheorghie,M,69,57.0,Sales Representative,Retail,High Net Worth,N,Yes,6.0
131,Jana,Renyard,F,57,57.0,Administrative Officer,Retail,High Net Worth,N,No,8.0
2590,Roslyn,Tewkesbury.,F,48,57.0,General Manager,Financial Services,Affluent Customer,N,Yes,11.0
3452,Maura,Estevez,F,22,57.0,Marketing Manager,Retail,Mass Customer,N,No,13.0
2502,Concordia,Mussington,F,6,57.0,Structural Engineer,Manufacturing,Mass Customer,N,Yes,11.0
2141,Georgie,Bruggen,F,50,57.0,Programmer I,Financial Services,High Net Worth,N,Yes,4.0
3228,Margette,Donaghie,F,36,57.0,Social Worker,Health,Mass Customer,N,No,13.0
3237,Astrid,Sumnall,F,94,57.0,Assistant Manager,Manufacturing,Mass Customer,N,No,13.0
1788,Anna-diana,Kurten,F,79,57.0,Account Representative IV,Financial Services,High Net Worth,N,Yes,10.0
520,Jazmin,Neumann,F,66,57.0,VP Quality Control,Financial Services,Affluent Customer,N,Yes,15.0
3818,Erny,Andryushin,M,5,57.0,Sales Representative,Retail,Mass Customer,N,Yes,7.0
2976,Lindsay,Beausang,M,16,57.0,Tax Accountant,Health,Mass Customer,N,Yes,8.0
193,Foss,Hardes,M,13,57.0,Recruiting Manager,Manufacturing,Mass Customer,N,Yes,12.0
2706,Kelly,Bilyard,M,59,57.0,Desktop Support Technician,Retail,Affluent Customer,N,No,6.0
160,Wake,Durning,M,5,57.0,Registered Nurse,Health,Mass Customer,N,No,18.0
1633,Ashia,Muzzi,F,16,57.0,Mechanical Systems Engineer,Property,High Net Worth,N,Yes,14.0
1936,Gisella,Scad,F,36,57.0,Junior Executive,Manufacturing,Mass Customer,N,Yes,12.0
2624,Winfield,Lampitt,M,37,57.0,Community Outreach Specialist,Retail,Mass Customer,N,Yes,11.0
788,Gregg,Townsend,M,62,57.0,Social Worker,Health,Mass Customer,N,No,11.0
2991,Fred,Catanheira,F,48,57.0,Desktop Support Technician,Financial Services,Mass Customer,N,No,11.0
840,Chas,Carabet,M,94,57.0,VP Sales,Financial Services,Affluent Customer,N,Yes,19.0
1964,Cara,Campbell-Dunlop,F,60,57.0,Mechanical Systems Engineer,Financial Services,Affluent Customer,N,Yes,9.0
2536,Aigneis,Brignall,F,71,57.0,Associate Professor,Health,Mass Customer,N,Yes,16.0
1276,Farrel,Waiting,M,24,57.0,Dental Hygienist,Health,Affluent Customer,N,No,4.0
3046,Shela,Ridgers,F,53,57.0,Programmer Analyst III,Manufacturing,Affluent Customer,N,No,18.0
2411,Casey,McDade,M,0,57.0,Technical Writer,Financial Services,High Net Worth,N,No,13.0
3295,Cleavland,Karchowski,M,14,57.0,Human Resources Assistant III,Retail,High Net Worth,N,Yes,9.0
917,Odo,MacKaig,M,63,57.0,VP Product Management,Financial Services,Mass Customer,N,No,19.0
2390,Tonya,Nealand,F,48,57.0,Legal Assistant,Property,Mass Customer,N,No,12.0
1882,Justin,Ragless,M,86,57.0,Account Executive,Manufacturing,Affluent Customer,N,No,10.0
2288,Cirillo,Hook,M,63,57.0,Staff Scientist,Manufacturing,High Net Worth,N,No,8.0
2458,Leilah,Liddel,F,73,57.0,Media Manager II,Manufacturing,High Net Worth,N,Yes,5.0
3528,Eliot,Scammell,M,69,57.0,Internal Auditor,Manufacturing,Mass Customer,N,Yes,7.0
3209,Clarie,Markushkin,F,10,57.0,Civil Engineer,Manufacturing,Affluent Customer,N,No,15.0
2684,Erastus,Payley,M,96,57.0,Health Coach IV,Health,Mass Customer,N,Yes,12.0
433,Reinhard,Jubert,M,94,58.0,Statistician II,Property,Affluent Customer,N,No,15.0
1472,Demeter,Robbeke,F,3,58.0,Environmental Specialist,Financial Services,Mass Customer,N,No,17.0
2792,Jocelyne,Darben,F,22,58.0,Web Developer I,Financial Services,Mass Customer,N,Yes,12.0
3430,Augustus,Pickin,M,77,58.0,Research Nurse,Health,Affluent Customer,N,Yes,9.0
3493,Jeffie,Eakly,M,30,58.0,Research Assistant I,Health,High Net Worth,N,No,18.0
1564,Sascha,Tander,F,42,58.0,Geologist III,Retail,Mass Customer,N,No,16.0
3577,Fowler,Scotsbrook,M,29,58.0,Staff Scientist,Retail,High Net Worth,N,No,10.0
870,Hugh,Wilce,M,63,58.0,Pharmacist,Health,Mass Customer,N,No,6.0
1450,Floris,Dunkerley,F,23,58.0,Statistician I,Manufacturing,Affluent Customer,N,No,6.0
705,Eddie,Yekel,M,48,58.0,Quality Engineer,Retail,High Net Worth,N,No,14.0
3980,Nils,McGebenay,M,41,58.0,Web Designer I,Manufacturing,Mass Customer,N,No,12.0
958,Kristofor,Saulter,M,15,58.0,Biostatistician IV,Health,High Net Worth,N,No,18.0
203,Donovan,Conry,M,71,58.0,Senior Quality Engineer,Argiculture,Mass Customer,N,Yes,11.0
3169,Maxim,Chavrin,M,96,58.0,Payment Adjustment Coordinator,IT,Mass Customer,N,Yes,19.0
2325,Emmett,Whatsize,M,50,58.0,Database Administrator IV,Retail,High Net Worth,N,Yes,12.0
1947,Gretta,Patrone,F,66,58.0,Geologist II,Telecommunications,Affluent Customer,N,Yes,18.0
1908,Jaquelyn,Workman,F,2,58.0,Help Desk Technician,Financial Services,High Net Worth,N,Yes,6.0
210,Albrecht,Thomasson,M,50,58.0,Assistant Manager,Property,Mass Customer,N,No,18.0
2836,Matilda,Yellowley,F,80,58.0,Clinical Specialist,Health,Mass Customer,N,No,16.0
888,Chickie,Gulleford,F,62,58.0,Accountant IV,Manufacturing,Mass Customer,N,No,10.0
3437,Penny,Wellington,M,79,58.0,VP Marketing,Retail,High Net Worth,N,No,12.0
2185,Gayle,Gridley,F,40,58.0,Human Resources Assistant II,Property,Mass Customer,N,No,19.0
1950,Berne,Fulkes,M,27,58.0,Web Developer II,Manufacturing,Affluent Customer,N,Yes,19.0
588,Gunther,Jackman,M,15,58.0,Assistant Media Planner,Entertainment,Mass Customer,N,No,11.0
35,Margaretha,Strettle,F,40,58.0,Information Systems Manager,Health,High Net Worth,N,Yes,16.0
2583,Appolonia,Oxe,F,34,58.0,Human Resources Assistant I,Property,Mass Customer,N,No,15.0
1544,Keane,Moneypenny,M,75,58.0,Dental Hygienist,Health,Affluent Customer,N,Yes,11.0
2277,Gillie,Ruben,F,44,58.0,Cost Accountant,Financial Services,High Net Worth,N,Yes,7.0
723,Madelina,Marte,F,41,58.0,Food Chemist,Health,Mass Customer,N,Yes,6.0
3520,Travis,Kaszper,M,41,58.0,Research Nurse,Health,Mass Customer,N,Yes,16.0
3874,Bendicty,Juste,M,47,58.0,Actuary,Financial Services,Mass Customer,N,No,19.0
899,Teodora,Lawling,F,42,58.0,Business Systems Development Analyst,Health,Affluent Customer,N,Yes,12.0
3919,Traci,Beeckx,F,38,58.0,Cost Accountant,Financial Services,High Net Worth,N,No,18.0
1722,Fritz,Geare,M,52,58.0,Cost Accountant,Financial Services,Mass Customer,N,No,4.0
3973,Carolan,Jorez,F,24,58.0,Editor,Manufacturing,High Net Worth,N,No,17.0
132,Celesta,Willavoys,F,5,58.0,Web Designer I,Manufacturing,Mass Customer,N,Yes,9.0
3504,Keriann,Perdue,F,39,58.0,Business Systems Development Analyst,Manufacturing,Mass Customer,N,Yes,6.0
202,Audie,Pillinger,F,38,58.0,Librarian,Entertainment,Affluent Customer,N,Yes,16.0
2754,Waring,Selwyn,M,17,58.0,Chief Design Engineer,Retail,Mass Customer,N,No,11.0
2063,Benny,Crudge,M,55,58.0,Clinical Specialist,Health,Affluent Customer,N,No,16.0
2004,Brandy,Showering,M,16,58.0,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,10.0
3765,Bobbe,Lomaz,F,20,58.0,Automation Specialist IV,Property,Mass Customer,N,No,18.0
3708,Lois,Laskey,F,72,58.0,Cost Accountant,Financial Services,Mass Customer,N,No,19.0
3003,Brita,Tupie,F,72,58.0,Web Developer I,Retail,Mass Customer,N,Yes,4.0
1672,Sharla,Creebo,F,21,58.0,Design Engineer,IT,Affluent Customer,N,Yes,9.0
2170,Dewitt,Laight,M,27,58.0,Geological Engineer,Manufacturing,Affluent Customer,N,No,6.0
759,Mitchel,Schimek,M,89,58.0,Clinical Specialist,Health,High Net Worth,N,No,13.0
2331,Marybelle,Antal,F,48,58.0,Database Administrator III,Financial Services,Mass Customer,N,Yes,10.0
1804,Matelda,Kordas,F,91,58.0,Product Engineer,Property,Affluent Customer,N,No,4.0
3360,Joelie,Sherlaw,F,77,58.0,Quality Engineer,Health,Affluent Customer,N,No,5.0
2926,Jonie,Bickerstasse,F,27,58.0,Research Nurse,Health,High Net Worth,N,No,12.0
2308,Nancey,Hastie,F,52,58.0,Paralegal,Financial Services,Mass Customer,N,Yes,17.0
2186,Carolina,Sexty,F,61,58.0,Clinical Specialist,Health,High Net Worth,N,No,5.0
1983,Kimberlee,Soonhouse,F,6,59.0,Assistant Media Planner,Entertainment,Affluent Customer,N,Yes,18.0
3189,Abbott,Knaggs,M,40,59.0,Environmental Specialist,Financial Services,Mass Customer,N,No,11.0
2740,Godiva,Bulward,F,61,59.0,Administrative Officer,Financial Services,Affluent Customer,N,Yes,12.0
2018,Richie,Matts,M,80,59.0,Senior Developer,Financial Services,Affluent Customer,N,No,12.0
1010,Leighton,Ebbles,M,24,59.0,Nurse,Financial Services,Affluent Customer,N,No,17.0
3415,Alberik,Kelsey,M,43,59.0,Quality Engineer,Property,High Net Worth,N,Yes,11.0
1106,Sibyl,Bigmore,F,2,59.0,Software Consultant,Retail,Mass Customer,N,No,15.0
2910,Drucill,Petrus,F,15,59.0,Registered Nurse,Health,Mass Customer,N,Yes,12.0
3421,Ronalda,McGeechan,F,60,59.0,Computer Systems Analyst II,Health,Affluent Customer,N,Yes,18.0
3696,Orlan,Dunning,M,27,59.0,Senior Financial Analyst,Financial Services,High Net Worth,N,No,15.0
3461,Nigel,Izard,M,28,59.0,Environmental Specialist,Manufacturing,Affluent Customer,N,Yes,17.0
31,Star,Praton,F,3,59.0,Staff Accountant III,Telecommunications,High Net Worth,N,Yes,14.0
2715,Umberto,Cappineer,M,27,59.0,Civil Engineer,Manufacturing,Affluent Customer,N,No,11.0
2176,Josie,Gallemore,F,79,59.0,Accountant II,Property,High Net Worth,N,Yes,12.0
3062,Lesley,Ruskin,M,78,59.0,Civil Engineer,Manufacturing,Mass Customer,N,No,13.0
1704,Tremain,Breadon,M,96,59.0,Analyst Programmer,IT,High Net Worth,N,No,12.0
2357,Lisette,Mingardi,F,39,59.0,Civil Engineer,Manufacturing,Mass Customer,N,No,6.0
2881,Ezra,Steffan,M,71,59.0,Associate Professor,Health,Affluent Customer,N,Yes,11.0
